ORGANIZATION_CODE,template_name,item_SEGMENT1,DESCRIPTION,PRIMARY_UOM_CODE,PURCHASING_ITEM_FLAG,PURCHASING_ENABLED_FLAG,PROCESS_FLAG
SIO,@Product Family,116793,Clogard Toothpaste 70gClogard Multivitamin 70g Fr -EA,ECH,Y,Y,N
SIO,@Product Family,123555,Clogard Toothpaste Family Pack (REG 160g/Mint 120g) (Save Rs.25.00),ECH,Y,Y,N
SIO,@Product Family,171465,Clogard Toothpaste Fresh Mint 160g,ECH,Y,Y,N
SIO,@Product Family,114384,Clogard Toothpaste Non Fluoride -40g,ECH,Y,Y,N
SIO,@Product Family,121879,Close Up 40g And Signal Toothpaste 120g And Signal Tooth Brush Fighter - Rs 23 Offfer,ECH,Y,Y,N
SIO,@Product Family,116670,Close up Deep Action  150g,ECH,Y,Y,N
SIO,@Product Family,125484,Close up Deep Action 150g  (Rs.30.00 Off),ECH,Y,Y,N
SIO,@Product Family,116627,Close Up Pepermint Tooth Gel -120g,ECH,Y,Y,N
SIO,@Product Family,116625,Close Up Pepermint Tooth Gel 80g,ECH,Y,Y,N
SIO,@Product Family,116626,Close Up Red Hot Tooth Gel 120g,ECH,Y,Y,N
SIO,@Product Family,116624,Close Up Red Hot Tooth Gel -40g,ECH,Y,Y,N
SIO,@Product Family,171654,Close Up Red Hot Toothpaste 80g,ECH,Y,Y,N
SIO,@Product Family,171458,Close-Up Active Gel Pepermint 40g,ECH,Y,Y,N
SIO,@Product Family,171459,Close-Up Active Gel Red Hot 120g,ECH,Y,Y,N
SIO,@Product Family,124717,Close-Up Active Gel Red Hot 120g - (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,123657,Dandex Plus Anti-Dandruff Shampoo with Conditioner - 100ml (Clogard Toothpaste 40g free),ECH,Y,Y,N
SIO,@Product Family,124029,Dandex Plus Anti-Dandruff Shampoo with Conditioner - 200ml (Free Clogard Gel Toothpaste 40g),ECH,Y,Y,N
SIO,@Product Family,124030,Dandex Plus Family Shampoo with Conditioner - 200ml (Clogard Toothpaste 40g free),ECH,Y,Y,N
SIO,@Product Family,117983,Dandex Plus Shampoo-100ml (Mouth Wash-50ml Free) -EA,ECH,Y,Y,N
SIO,@Product Family,114411,Denta Comfort Tooth Brush - Soft -EA,ECH,Y,Y,N
SIO,@Product Family,114412,Denta Comfort Toothbrush - Medium -EA,ECH,Y,Y,N
SIO,@Product Family,117837,Denta Comfort Toothbrush - Soft (DoublePack) (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,116096,Denta Comfort Toothbrush Medium (Double Pack) (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,114402,Denta Toothbrush - Soft (Zig Zag),ECH,Y,Y,N
SIO,@Product Family,114403,Denta Zig Zag Toothbrush - Medium,ECH,Y,Y,N
SIO,@Product Family,117934,Denta Zig Zag Toothbrush Medium (Double Pack) (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,115267,Fems Press On Sanitary Towels 05s,ECH,Y,Y,N
SIO,@Product Family,115258,Fems Sanitary Towels - Loops -EA,ECH,Y,Y,N
SIO,@Product Family,115276,Fems Slim Wings (Sachet) 1s,ECH,Y,Y,N
SIO,@Product Family,123976,Kumarika Anti Dandruff Hair Oil 100ml (Clogard Toothpaste 40g Free),ECH,Y,Y,N
SIO,@Product Family,123977,Kumarika Herbal Hair Oil 100ml (Clogard Toothpaste 40g Free),ECH,Y,Y,N
SIO,@Product Family,123975,Kumarika Split End Control Hair Oil 100ml (Clogard Toothpaste 40g Free),ECH,Y,Y,N
SIO,@Product Family,171381,Link Sudantha 120g,ECH,Y,Y,N
SIO,@Product Family,124870,Link Sudantha Toothpaste - 80g (Rs.18/- off),ECH,Y,Y,N
SIO,@Product Family,123936,Link Sudantha Toothpaste 120g (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,114376,Link Sudantha Toothpaste -45g,ECH,Y,Y,N
SIO,@Product Family,114377,Link Sudantha Toothpaste -80g,ECH,Y,Y,N
SIO,@Product Family,124157,Link Sudantha Toothpaste 80g (20% Off),ECH,Y,Y,N
SIO,@Product Family,125309,Link Sudantha Toothpaste 80g (Rs.18.00 Off),ECH,Y,Y,N
SIO,@Product Family,123935,Link Sudantha Toothpaste 80gx2 (Rs.25.00 Off),ECH,Y,Y,N
SIO,@Product Family,171110,Orocare Toothpaste 40g,ECH,Y,Y,N
SIO,@Product Family,125076,Orocare Toothpaste 40g (20% off),ECH,Y,Y,N
SIO,@Product Family,172811,Oxyfresh Mouth Wash 200ml,ECH,Y,Y,N
SIO,@Product Family,115038,Rice 1Kg  Signal Toothpast 120g 2 (Rs. 22/ Off) -EA,ECH,Y,Y,N
SIO,@Product Family,172655,Sensodyne Fresh Gel - 40g,ECH,Y,Y,N
SIO,@Product Family,172654,Sensodyne Fresh Gel - 70g,ECH,Y,Y,N
SIO,@Product Family,172656,Sensodyne Fresh Mint - 130g,ECH,Y,Y,N
SIO,@Product Family,172658,Sensodyne Fresh Mint - 40g,ECH,Y,Y,N
SIO,@Product Family,172657,Sensodyne Fresh Mint - 70g,ECH,Y,Y,N
SIO,@Product Family,114399,Sensodyne Fresh Mint Tooth Paste -100g,ECH,Y,Y,N
SIO,@Product Family,114397,Sensodyne Fresh Mint Tooth Paste -50g,ECH,Y,Y,N
SIO,@Product Family,114398,Sensodyne Multicare Tooth Paste -100g,ECH,Y,Y,N
SIO,@Product Family,172799,Signal Deep Clean Thooth Brush,ECH,Y,Y,N
SIO,@Product Family,116672,Signal Expert Protect Complete 150g,ECH,Y,Y,N
SIO,@Product Family,116671,Signal Expert Protect Complete 80g,ECH,Y,Y,N
SIO,@Product Family,116676,Signal Expert Protect Prosensitive 40g,ECH,Y,Y,N
SIO,@Product Family,116675,Signal Expert Protect Prosensitive 80g,ECH,Y,Y,N
SIO,@Product Family,116678,Signal Expert Protect Sensitive 40g,ECH,Y,Y,N
SIO,@Product Family,116677,Signal Expert Protect Sensitive 80g,ECH,Y,Y,N
SIO,@Product Family,116674,Signal Expert Protect Whitening 150g,ECH,Y,Y,N
SIO,@Product Family,171658,Signal Expert Tooth Brush Double Pack,ECH,Y,Y,N
SIO,@Product Family,113820,Signal Expert Toothbrushesx2 (Rs. 8 Off) -EA,ECH,Y,Y,N
SIO,@Product Family,122715,Signal Expert Toothbrushx3 (Rs.20.00 Off),ECH,Y,Y,N
SIO,@Product Family,171202,Signal Fighter Toothbrush Double Pack,ECH,Y,Y,N
SIO,@Product Family,123724,Signal Fighter Toothbrush Double Pack (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,171655,Signal Herbal Toothpaste 160g,ECH,Y,Y,N
SIO,@Product Family,124250,Signal Herbal Toothpaste 160g (Rs.13.00 Off),ECH,Y,Y,N
SIO,@Product Family,115096,Signal Herbal Toothpaste trade Pomotion -EA,ECH,Y,Y,N
SIO,@Product Family,124595,Signal Regular Toothpaste 160g (Fighter Toothbrush Free),ECH,Y,Y,N
SIO,@Product Family,114352,Signal Strong Teeth T/paste - Economy -120g,ECH,Y,Y,N
SIO,@Product Family,125117,Signal Strong Teeth Toothpaste - Economy - 120g (Rular Free),ECH,Y,Y,N
SIO,@Product Family,123986,Signal Strong Teeth Toothpaste 120g (Rs.17.00 Off),ECH,Y,Y,N
SIO,@Product Family,114419,Signal Tooth Brush - Fighter -EA,ECH,Y,Y,N
SIO,@Product Family,114400,Signal Toothbrush - Adult  Expert -EA,ECH,Y,Y,N
SIO,@Product Family,125211,Signal Toothbrush - Nemo (Kids Sticker Free),ECH,Y,Y,N
SIO,@Product Family,114401,Signal Toothbrush - Nemo -EA,ECH,Y,Y,N
SIO,@Product Family,114418,Signal Toothbrush - Suraksha -EA,ECH,Y,Y,N
SIO,@Product Family,112367,Signal Toothbrush&Signal Toothpaste (Branded) -EA,ECH,Y,Y,N
SIO,@Product Family,112737,Signal Toothbrush-Adult (Expert) Save 4/- -EA,ECH,Y,Y,N
SIO,@Product Family,123252,Signal Toothbrush-Expert 03Nos (Rs.7.00 Off),ECH,Y,Y,N
SIO,@Product Family,112707,Signal Toothpast(120g)with Lifeboy Sope(50g)free -EA,ECH,Y,Y,N
SIO,@Product Family,112591,Signal Toothpast(160g)With Signal Fightr TBrush S EA,ECH,Y,Y,N
SIO,@Product Family,114369,Signal Toothpaste - Complete 12 Hours -120g,ECH,Y,Y,N
SIO,@Product Family,112732,Signal Toothpaste - Economy Save 8/- -120g,ECH,Y,Y,N
SIO,@Product Family,114359,Signal Toothpaste - Herbal - Medium -40g,ECH,Y,Y,N
SIO,@Product Family,116628,Signal Toothpaste - Herbal -160g,ECH,Y,Y,N
SIO,@Product Family,114360,Signal Toothpaste - Herbal 70g,ECH,Y,Y,N
SIO,@Product Family,114361,Signal Toothpaste - Herbal Economy-120g,ECH,Y,Y,N
SIO,@Product Family,113577,Signal Toothpaste & off 70g Price -120g,ECH,Y,Y,N
SIO,@Product Family,123249,Signal Toothpaste 120g (Rs.12.00 Off),ECH,Y,Y,N
SIO,@Product Family,124512,Signal Toothpaste 120g (Rs15.00 off),ECH,Y,Y,N
SIO,@Product Family,121889,Signal Toothpaste 120g(Rs 18Off),ECH,Y,Y,N
SIO,@Product Family,123429,Signal Toothpaste 120gx2 (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,122714,Signal Toothpaste 120gx2 (Rs.20.00 Off),ECH,Y,Y,N
SIO,@Product Family,123528,Signal Toothpaste 160g (Rs.13.00 Off),ECH,Y,Y,N
SIO,@Product Family,123246,Signal Toothpaste 160g (Rs.15.00 Off),ECH,Y,Y,N
SIO,@Product Family,114351,Signal Toothpaste Strong Teeth - Large -70g,ECH,Y,Y,N
SIO,@Product Family,114350,Signal Toothpaste Strong Teeth - Medium -40g,ECH,Y,Y,N
SIO,@Product Family,125116,Signal Toothpaste Strong Teeth - XL - 160g (2 Pens Free),ECH,Y,Y,N
SIO,@Product Family,114370,Signal Toothpaste Strong Teeth - XL -160g,ECH,Y,Y,N
SIO,@Product Family,123960,Signal Toothpaste Strong Teeth 160g (Rs.20.00 Off),ECH,Y,Y,N
SIO,@Product Family,124240,Signal Toothpaste Strong Teeth 160g (Triple Clean Tooth Brush Free),ECH,Y,Y,N
SIO,@Product Family,121949,Signal Toothpaste-Economy (Herbal) 120g(Rs.10/-Off),ECH,Y,Y,N
SIO,@Product Family,121948,Signal Toothpaste-Economy 120g(Rs.10/-Off),ECH,Y,Y,N
SIO,@Product Family,124284,Signal Toothpaste-Strong Teeth 160g (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,171733,Signal Triple Clean Tooth Brush,ECH,Y,Y,N
SIO,@Product Family,114363,Signal Whitening Toothpaste -120g,ECH,Y,Y,N
SIO,@Product Family,114362,Signal Whitening Toothpaste -43g,ECH,Y,Y,N
SIO,@Product Family,116602,Superivicky Toothpaste -40g,ECH,Y,Y,N
SIO,@Product Family,171491,Supirivicky Mouth Wash 100ml,ECH,Y,Y,N
SIO,@Product Family,171490,Supirivicky Toothbrush,ECH,Y,Y,N
SIO,@Product Family,114372,Supirivicky Toothpaste -110g,ECH,Y,Y,N
SIO,@Product Family,124096,Supirivicky Toothpaste 110g (Rs.20.00 Off),ECH,Y,Y,N
SIO,@Product Family,114371,Supirivicky Toothpaste -75g/70g,ECH,Y,Y,N
SIO,@Product Family,125291,Supirivicky Toothpaste -75g/70gx2 (Tooth Brush Free),ECH,Y,Y,N
SIO,@Product Family,123816,T&G Toothpaste 75gx2 (Free Venivel Soap),ECH,Y,Y,N
SIO,@Product Family,112871,Three Signal Fighter Toothbrush Banded Off Rs11/- -EA,ECH,Y,Y,N
SIO,@Product Family,112833,Three Signal Toothbrush & Expert get One Free -EA,ECH,Y,Y,N
SIO,@Product Family,112869,Two Signal Expert Toothbrush - Rs7/- Off -EA,ECH,Y,Y,N
SIO,@Product Family,112822,Two Signal Toothpaste (70g) & Branded Save -EA,ECH,Y,Y,N
SIO,@Product Family,114367,Vendol T & G Toothpaste -135g,ECH,Y,Y,N
SIO,@Product Family,125059,Vendol T & G Toothpaste -135g (10% Off),ECH,Y,Y,N
SIO,@Product Family,125380,Vendol T & G Toothpaste -135g (Rs.35.00 Off),ECH,Y,Y,N
SIO,@Product Family,124070,Vendol T & G Toothpaste -135gx2 (Kohomba 80g Soap Free),ECH,Y,Y,N
SIO,@Product Family,114365,Vendol T & G Toothpaste -50g,ECH,Y,Y,N
SIO,@Product Family,114366,Vendol T & G Toothpaste -75g,ECH,Y,Y,N
SIO,@Product Family,124404,Vendol T & G Toothpaste 75g (10/- off),ECH,Y,Y,N
SIO,@Product Family,123007,Vendol T & G Toothpaste 75gx2 (Rs.20.00 Off),ECH,Y,Y,N
SIO,@Product Family,115269,Aarya Sanitary Napkins - Regular -EA,ECH,Y,Y,N
SIO,@Product Family,115270,Aarya Sanitary Napkins - Regular Wings 10s,ECH,Y,Y,N
SIO,@Product Family,115277,Aarya Sanitary Napkins - Silky Dry -EA,ECH,Y,Y,N
SIO,@Product Family,115275,Easy Care Sanitary Napkin - Regular -10s,ECH,Y,Y,N
SIO,@Product Family,116612,Eva Cotton Feel Wings 10s,ECH,Y,Y,N
SIO,@Product Family,116632,Eva Drytex Wings - 10s,ECH,Y,Y,N
SIO,@Product Family,171240,Eva Drytex Wings 20s,ECH,Y,Y,N
SIO,@Product Family,115253,Eva Sanitory Towels - Dritex 10s -2Doz,ECH,Y,Y,N
SIO,@Product Family,115251,Eva Sanitory Towels - Loops -2Doz,ECH,Y,Y,N
SIO,@Product Family,115250,Eva Sanitory Towels - Press-on 10s Regular,ECH,Y,Y,N
SIO,@Product Family,115252,Eva Sanitory Towels - Press-on 20s Regular,ECH,Y,Y,N
SIO,@Product Family,115254,Eva Sanitory Towels - Yeheli 8s,ECH,Y,Y,N
SIO,@Product Family,115278,Fems Active Drytex Wings 10s,ECH,Y,Y,N
SIO,@Product Family,172050,Fems Active Slim Wings 16s Pack,ECH,Y,Y,N
SIO,@Product Family,115274,Fems Active Slim Wings Sanitory Napkin 10s,ECH,Y,Y,N
SIO,@Product Family,115268,Fems Slim Non Wings Sanitory Napkins 10s,ECH,Y,Y,N
SIO,@Product Family,172051,Fems Slim Wings Drytex 20s Pack,ECH,Y,Y,N
SIO,@Product Family,172052,Fems Superior Heavy Flow Protection 16s Pack,ECH,Y,Y,N
SIO,@Product Family,115259,Fems Superior Heavy Flow Protection Napkins 8s,ECH,Y,Y,N
SIO,@Product Family,171234,Free & Easy - Cotton Regular 10s,ECH,Y,Y,N
SIO,@Product Family,171237,Free & Easy - Cotton Regular 20s,ECH,Y,Y,N
SIO,@Product Family,171235,Free & Easy - Cotton Wings 10s,ECH,Y,Y,N
SIO,@Product Family,171238,Free & Easy - Cotton Wings 20s,ECH,Y,Y,N
SIO,@Product Family,171236,Free & Easy - Drynet Wings 10s,ECH,Y,Y,N
SIO,@Product Family,171239,Free & Easy - Drynet Wings 20s,ECH,Y,Y,N
SIO,@Product Family,115260,Free & Easy Sanitary Towels - Combi -EA,ECH,Y,Y,N
SIO,@Product Family,115262,Free & Easy Sanitary Towels - Economy (combi) -EA,ECH,Y,Y,N
SIO,@Product Family,115261,Free & Easy Sanitary Towels - Materna -EA,ECH,Y,Y,N
SIO,@Product Family,171644,Lily Sanitory Napkins 10s,ECH,Y,Y,N
SIO,@Product Family,125260,Lily Sanitory Napkins 10s (Rs.10/=off),ECH,Y,Y,N
SIO,@Product Family,113438,Safe Guard Adult Diapers (4 pcs),ECH,Y,Y,N
SIO,@Product Family,116615,Stayfree - All Night -14s,ECH,Y,Y,N
SIO,@Product Family,116613,Stayfree - Secure Dry -8s,ECH,Y,Y,N
SIO,@Product Family,116614,Stayfree Secure Cottony 20s,ECH,Y,Y,N
SIO,@Product Family,116666,Stayfree Secure Cottony 8s,ECH,Y,Y,N
SIO,@Product Family,172687,Velona Adult Diaper 10Pcs - L,ECH,Y,Y,N
SIO,@Product Family,172686,Velona Adult Diaper 10Pcs - M,ECH,Y,Y,N
SIO,@Product Family,115264,Whisper - Heavy Flow & Over Night 16s -EA,ECH,Y,Y,N
SIO,@Product Family,115263,Whisper - Heavy Flow & Over Night 8s -EA,ECH,Y,Y,N
SIO,@Product Family,115265,Whisper - Regular Flow ( Wings ) 10s -EA,ECH,Y,Y,N
SIO,@Product Family,115266,Whisper - Regular Flow ( Wings ) 20s -EA,ECH,Y,Y,N
SIO,@Product Family,116647,Whisper Regular - Choice Ultra -6s,ECH,Y,Y,N
SIO,@Product Family,116645,Whisper Regular Choice Wings -8s,ECH,Y,Y,N
SIO,@Product Family,172601,Whisper Ultra Clean Wings 15s L,ECH,Y,Y,N
SIO,@Product Family,172602,Whisper Ultra Clean Wings 15s XL,ECH,Y,Y,N
SIO,@Product Family,172600,Whisper Ultra Clean Wings 7s XL,ECH,Y,Y,N
SIO,@Product Family,172599,Whisper Ultra Clean Wings 8s L,ECH,Y,Y,N
SIO,@Product Family,171475,You Supreme 10Pads,ECH,Y,Y,N
SIO,@Product Family,171476,You Supreme Wings 10Pads,ECH,Y,Y,N
SIO,@Product Family,114567,Brightex  Nylon Scrubber - Mini -EA,ECH,Y,Y,N
SIO,@Product Family,114566,Brightex  Nylon Scrubber -EA,ECH,Y,Y,N
SIO,@Product Family,114570,Brightex  Scourer for Non Stick -EA,ECH,Y,Y,N
SIO,@Product Family,114157,Brightex Auto Sponge -EA,ECH,Y,Y,N
SIO,@Product Family,123892,Brightex Combo Pack (Galvanize Scourer/Sponge ) (Rs.15.00 Off),ECH,Y,Y,N
SIO,@Product Family,121751,Brightex Combo Pack -Sponge and Tough Scourer 15g and Nylonx2 Pad-Save Rs30,ECH,Y,Y,N
SIO,@Product Family,114155,Brightex Gold Scrubber 21 Banded -EA,ECH,Y,Y,N
SIO,@Product Family,114569,Brightex Heavy Dutey -EA,ECH,Y,Y,N
SIO,@Product Family,113976,Brightex Jumbo Sponge Scrubber 1 - Mini Nylon 1 Fr -EA,ECH,Y,Y,N
SIO,@Product Family,112758,Brightex Jumbo Sponge Scrubber off 10 -EA,ECH,Y,Y,N
SIO,@Product Family,114153,Brightex Nylon Scrubber 41 Banded -EA,ECH,Y,Y,N
SIO,@Product Family,114156,Brightex Red Scrubber Heavy Duty -EA,ECH,Y,Y,N
SIO,@Product Family,122911,Brightex Sponge Scrubber (Double Pack) (Rs.20.00 Off),ECH,Y,Y,N
SIO,@Product Family,123380,Brightex Sponge Scrubber 02Pcs (Wash Well Sponge Free),ECH,Y,Y,N
SIO,@Product Family,123178,Brightex Sponge Scrubber 3 Banded (Mini Scrubber Free),ECH,Y,Y,N
SIO,@Product Family,113998,Brightex Sponge Scrubber 3 Pcs - Rs. 20/ Off -EA,ECH,Y,Y,N
SIO,@Product Family,114154,Brightex Sponge Scrubber 31 Banded -EA,ECH,Y,Y,N
SIO,@Product Family,124901,Brightex Sponge Scrubber/Brightex Scourer for Non Stick Banded (Rs.10/-),ECH,Y,Y,N
SIO,@Product Family,112755,Brightex Sponge Scubber 04Nos (Get Tough Scourer Free),ECH,Y,Y,N
SIO,@Product Family,114568,Brightex Super Gold Scrubber -EA,ECH,Y,Y,N
SIO,@Product Family,114152,Brightex Tough Scourer 08g Banded -EA,ECH,Y,Y,N
SIO,@Product Family,114565,Brightex Tough Scourer 08g Pack -8G,ECH,Y,Y,N
SIO,@Product Family,114564,Brightex Tough Scourer 15g Pack -15g,ECH,Y,Y,N
SIO,@Product Family,121749,Brightex Tough Scourer 15g x 2 - Save Rs 15,ECH,Y,Y,N
SIO,@Product Family,114563,Brightex Tough Scourer 30g Pack -30g,ECH,Y,Y,N
SIO,@Product Family,123617,Brightex Tough Scourer 30gx2 Pack (L) (Sponge Scrubber Free),ECH,Y,Y,N
SIO,@Product Family,124425,Brightex Tough Scourer Medium (Buy 02 Save Rs.20.00),ECH,Y,Y,N
SIO,@Product Family,114159,Brightex Utility Mini Pack 51 -EA,ECH,Y,Y,N
SIO,@Product Family,114158,Brightex Utility Pack-Large 51 -EA,ECH,Y,Y,N
SIO,@Product Family,119537,Brightex Wash Well Sponge,ECH,Y,Y,N
SIO,@Product Family,122913,Brightex Wash Well Sponge (Double Pack) (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,123181,Brill Garbage Bags - L (Wash Well Sponge Free),ECH,Y,Y,N
SIO,@Product Family,123180,Brill Garbage Bags - M (Wash Well Sponge Free),ECH,Y,Y,N
SIO,@Product Family,123182,Brill Garbage Bags - XL (Wash Well Sponge Free),ECH,Y,Y,N
SIO,@Product Family,123183,Brill Garbage Bags - XXL (Wash Well Sponge Free),ECH,Y,Y,N
SIO,@Product Family,114511,Britex - Sponge Scrubber -EA,ECH,Y,Y,N
SIO,@Product Family,123618,Britex - Sponge Scrubber Jumbo (Small Tough Scourer Free),ECH,Y,Y,N
SIO,@Product Family,114512,Britex - Sponge Scrubber Jumbo -EA,ECH,Y,Y,N
SIO,@Product Family,114514,Britex - Steel Wool - Large -EA,ECH,Y,Y,N
SIO,@Product Family,114513,Britex - Steel Wool - Medium -EA,ECH,Y,Y,N
SIO,@Product Family,114515,Britex - Tough Scourer -EA,ECH,Y,Y,N
SIO,@Product Family,114508,Britol Mopping Cloth -EA,ECH,Y,Y,N
SIO,@Product Family,119202,Dash Mopping Cloth 20 x 20,ECH,Y,Y,N
SIO,@Product Family,125031,Lahiru Sponge - Large Buy 2 (Free Small Sponge),ECH,Y,Y,N
SIO,@Product Family,106908,Lahiru Sponge (L) -EA,ECH,Y,Y,N
SIO,@Product Family,106909,Lahiru Sponge (S) -EA,ECH,Y,Y,N
SIO,@Product Family,109608,Lahiru Sponge Large,ECH,Y,Y,N
SIO,@Product Family,171835,Nylon Scrubber,ECH,Y,Y,N
SIO,@Product Family,125074,Shock Sponge (L) - Black (20% off),ECH,Y,Y,N
SIO,@Product Family,171824,Shock Sponge (L) -Black,ECH,Y,Y,N
SIO,@Product Family,171825,Shock Sponge (S) -Black,ECH,Y,Y,N
SIO,@Product Family,115674,Ss Bath Sponge -1s,ECH,Y,Y,N
SIO,@Product Family,123508,Ss Bath Sponge 1s (10% Off),ECH,Y,Y,N
SIO,@Product Family,115668,Ss Bottle Mob -1s,ECH,Y,Y,N
SIO,@Product Family,115671,Ss Ceiling Brush -1s,ECH,Y,Y,N
SIO,@Product Family,115672,Ss Deck Brush - Hard -1s,ECH,Y,Y,N
SIO,@Product Family,115673,Ss Deck Brush - Soft -1s,ECH,Y,Y,N
SIO,@Product Family,124908,Ss Flor Mob - Small - 1s (Rs.20/- off),ECH,Y,Y,N
SIO,@Product Family,115669,Ss Flor Mop - Small -1s,ECH,Y,Y,N
SIO,@Product Family,171836,Ss Jumbo Sponge Scrubber,ECH,Y,Y,N
SIO,@Product Family,124914,Ss Jumbo Sponge Scrubber (10% off),ECH,Y,Y,N
SIO,@Product Family,124909,Ss Mob - Large - 1s (Rs.20/- off),ECH,Y,Y,N
SIO,@Product Family,115670,Ss Mob - Large -1s,ECH,Y,Y,N
SIO,@Product Family,123291,Ss Plastic Broom No.01 (Rs.10.00 Off),ECH,Y,Y,N
SIO,@Product Family,123292,Ss Plastic Broom No.02 (Rs.15.00 Off),ECH,Y,Y,N
SIO,@Product Family,115666,Ss Plastics Brooms No. 1 -1s,ECH,Y,Y,N
SIO,@Product Family,124706,Ss Plastics Brooms No. 1 -1s (Rs.30.00 Off),ECH,Y,Y,N
SIO,@Product Family,115667,Ss Plastics Brooms No. 2 -1s,ECH,Y,Y,N
SIO,@Product Family,124707,Ss Plastics Brooms No. 2 -1s (Rs.25.00 Off),ECH,Y,Y,N
SIO,@Product Family,119221,SS Sponge Scrubber,ECH,Y,Y,N
SIO,@Product Family,123509,Ss Sponge Scrubber (10% Off),ECH,Y,Y,N
SIO,@Product Family,119220,SS Stainless Steel Wool,ECH,Y,Y,N
SIO,@Product Family,115675,Ss Wiper - No. 1 (2 Blades) -1s,ECH,Y,Y,N
SIO,@Product Family,115676,Ss Wiper No. 2 -1s,ECH,Y,Y,N
SIO,@Product Family,119547,St.Anthonys Baby Broom,ECH,Y,Y,N
SIO,@Product Family,119545,St.Anthonys Broom,ECH,Y,Y,N
SIO,@Product Family,119541,St.Anthonys Brush Packet,ECH,Y,Y,N
SIO,@Product Family,119544,St.Anthonys Commode Brush - Large,ECH,Y,Y,N
SIO,@Product Family,119546,St.Anthonys Ekal Broom,ECH,Y,Y,N
SIO,@Product Family,130281,St.Anthonys Mop,ECH,Y,Y,N
SIO,@Product Family,130279,St.Anthonys Nylon Broom,ECH,Y,Y,N
SIO,@Product Family,125047,St.Anthonys Nylon Broom (Rs.20.00 Off),ECH,Y,Y,N
SIO,@Product Family,124328,St.Anthonys Nylon Broom (Rs.24/-off),ECH,Y,Y,N
SIO,@Product Family,123526,Vim D/Wash Liquid 500ml (Sponge/Scrubber Free),ECH,Y,Y,N
SIO,@Product Family,114167,BCC Pynol - Can -5L,ECH,Y,Y,N
SIO,@Product Family,114967,BCC Pynol Disinfectant -1L,ECH,Y,Y,N
SIO,@Product Family,114968,BCC Toilet Bowl Cleaner-Pine -500ml,ECH,Y,Y,N
SIO,@Product Family,114462,Best Clean Scouring Powder -500g,ECH,Y,Y,N
SIO,@Product Family,125140,Best Dish Washing Liquid Lime - 500ml/Sun Rox 500ml (15% off),ECH,Y,Y,N
SIO,@Product Family,114582,Best Dish Washing Liquid Lime -500ml,ECH,Y,Y,N
SIO,@Product Family,125057,Best Dish Washing Liquid Lime 500ml / Best Toilet Cleaner Natural 500ml (Rs.46/- off),ECH,Y,Y,N
SIO,@Product Family,124606,Best Dishwash Liquid - Lime 500ml (Rs.20.00 Off),ECH,Y,Y,N
SIO,@Product Family,124605,Best Glass Cleaner - Floral 475ml (Rs.40.00 Off),ECH,Y,Y,N
SIO,@Product Family,114506,Best Glass Cleaner-Floral -475ml,ECH,Y,Y,N
SIO,@Product Family,114583,Best Hinol -750ml,ECH,Y,Y,N
SIO,@Product Family,125052,Best Tile Cleaner - 1L (Rs.40/- off),ECH,Y,Y,N
SIO,@Product Family,114463,Best Tile Cleaner -1L,ECH,Y,Y,N
SIO,@Product Family,114589,Best Tile Cleaner -500ml,ECH,Y,Y,N
SIO,@Product Family,123614,Best Tile Cleaner -500ml (Rs.35.00 Off),ECH,Y,Y,N
SIO,@Product Family,125343,Best Toilet Cleaner - Floral 500ml (Rs.27.00 Off),ECH,Y,Y,N
SIO,@Product Family,125141,Best Toilet Cleaner - Natural - 500ml/Sun Rox 500ml (15% off),ECH,Y,Y,N
SIO,@Product Family,125139,Best Toilet Cleaner - Natural - 500ml/Til Cleaner - 500ml (15% off),ECH,Y,Y,N
SIO,@Product Family,114459,Best Toilet Cleaner - Natural -500ml,ECH,Y,Y,N
SIO,@Product Family,123611,Best Toilet Cleaner - Natural -500ml (Rs.10.00 Off & Brush Free),ECH,Y,Y,N
SIO,@Product Family,125342,Best Toilet Cleaner - Natural 500ml (Rs.25.00 Off),ECH,Y,Y,N
SIO,@Product Family,114591,Best Toilet Cleaner - Pine -1L,ECH,Y,Y,N
SIO,@Product Family,114460,Best Toilet Cleaner - Pine -500ml,ECH,Y,Y,N
SIO,@Product Family,123612,Best Toilet Cleaner - Pine -500ml (Rs.10.00 Off & Brush Free),ECH,Y,Y,N
SIO,@Product Family,125344,Best Toilet Cleaner - Pine 500ml (Rs.27.00 Off),ECH,Y,Y,N
SIO,@Product Family,124354,Best Toilet Cleaner 500ml & Dish Wash 500ml (Rs.56.00 off),ECH,Y,Y,N
SIO,@Product Family,124353,Best Toilet Cleaner 500ml & Hinol 750ml (Rs.60.00 off),ECH,Y,Y,N
SIO,@Product Family,114461,Best Toilet Cleaner-Floral -500ml,ECH,Y,Y,N
